ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0099175,regulation of postsynapse organization,61/5901,113/18112,2.0463116832082116e-6,5.227612520940048e-5,3.618406705436308e-5,64353/303599/25479/688721/317235/308913/289820/296374/24410/266777/303222/24855/25466/295695/140908/24874/83572/171287/685472/280670/114850/117542/286928/60391/361585/56725/25529/497815/56029/498922/50557/29650/59312/81732/679886/84009/171574/24408/246217/117282/316539/24718/54323/54248/54226/362173/363720/252857/362876/84685/313633/311055/26955/361601/171116/116671/83501/360406/316205/24245/83527,61
BP,GO:0010976,positive regulation of neuron projection development,108/5901,228/18112,2.147433397469616e-6,5.464761977885035e-5,3.782554905357983e-5,85272/83721/289733/315217/317235/29477/289820/84351/293860/117279/304913/312781/25696/310533/24855/25466/29644/295695/56718/360632/64457/293546/83572/24214/50646/64622/113970/29704/170915/117542/60328/25227/296293/309179/308578/25248/171517/60584/24166/81732/192247/307940/266802/684097/84009/29597/499022/24716/84006/309757/117282/60665/310812/117243/312299/291852/305589/24718/81517/58950/24471/362173/362919/360606/306451/24225/117258/304883/24596/24335/25296/89808/192126/301164/25262/58868/84685/293056/295347/362550/361555/289780/84510/83462/313633/24511/311860/65032/26955/679566/100910984/24592/308739/171116/94195/25054/300857/84597/84583/305497/79253/24245/83527/309855/170845/116478/301009/291713,108
BP,GO:0048592,eye morphogenesis,92/5901,188/18112,2.159875159911198e-6,5.475283530374887e-5,3.78983762876726e-5,85272/24790/25478/100125595/363071/293649/29475/192183/116502/29560/498918/78974/25703/300754/24831/312781/155012/25385/24706/363143/290986/24874/171068/25705/305850/252920/25125/286928/689704/365394/84353/29609/140588/85489/686117/301285/171360/83727/313713/689008/84006/85250/367846/24338/313662/685072/25085/245919/306451/313757/24224/25509/24225/25240/29616/25296/81760/84046/314850/304021/24628/313633/85257/290221/301468/309626/307724/298504/29492/366492/24592/309288/64572/25054/25550/25241/314988/171119/266603/365748/361586/306238/84010/691517/315597/499593/311486/312651/83584/680149/29146/365901,92
BP,GO:0032273,positive regulation of protein polymerization,54/5901,97/18112,2.2335257093756306e-6,5.640294233906046e-5,3.904053407716871e-5,315121/81531/116667/83709/59319/361466/29477/316369/691418/308864/117028/310695/56718/117273/24205/50646/305310/64226/117542/29431/81504/361517/306941/304282/64183/79121/296935/315348/81732/29456/314814/307482/361087/298006/303653/308870/310131/116554/301511/301737/299331/29386/65261/25252/25404/363875/304816/114764/64303/313838/314169/361167/498497/311191,54
BP,GO:0060079,excitatory postsynaptic potential,63/5901,118/18112,2.305089641683753e-6,5.798796117686113e-5,4.013763964265723e-5,266734/83721/29219/25456/116470/24412/25297/116638/140447/25369/296374/24410/171131/25505/25103/303926/307206/81721/140908/25049/25590/114115/50646/29480/114850/25101/25521/117542/54239/171571/60391/140448/117096/85275/498922/287110/24397/50557/59312/192247/56768/499497/25041/24408/24718/54240/54226/25601/24225/689172/24596/84685/26955/29386/29495/65024/113995/29290/29659/688705/63997/25238/311191,63
BP,GO:0009416,response to light stimulus,159/5901,360/18112,2.364230699957601e-6,5.924959902441273e-5,4.1010909960441235e-5,287422/300795/64470/25446/29424/25756/171347/315606/102552838/29417/100125595/25751/293144/114705/170917/25031/116502/170714/360904/29560/64468/296608/25471/25703/303901/497198/291921/29691/295645/24185/297822/307206/25229/140908/25049/363143/25272/56718/64457/306007/140583/300772/306129/252917/360616/305850/25327/25699/24448/60324/501699/84550/298317/170915/54239/314322/499132/24518/315713/296084/24316/365394/58942/24419/81816/81825/364535/24525/300514/311443/474154/304761/60447/316218/25612/361967/300339/680647/309035/690043/25513/24404/498411/24948/114851/192223/24668/24408/309757/291526/29637/363855/499073/83586/58918/54226/25195/25085/170538/29527/116554/24224/24225/25298/25240/25675/304883/24329/314436/25495/81760/59329/315639/64030/498941/63840/171525/315732/246142/78962/293614/24511/311055/24842/100362121/29718/64026/310392/25664/245980/365564/292907/316259/24592/25587/54234/29386/308909/25054/246153/84405/316344/298652/308896/287476/24854/100302465/361586/313782/306238/25591/680149/64443/365901/691657/308415/58919/311191/317646,159
BP,GO:0035637,multicellular organismal signaling,80/5901,159/18112,2.50488548036565e-6,6.253674318594696e-5,4.3286178915090614e-5,78960/25722/65195/315611/367302/24392/64204/116690/29701/29710/29335/25468/25471/25505/63883/29409/117028/25103/171104/683667/24660/64444/56718/114115/83572/50592/29571/25398/312896/29431/140726/25399/313564/192249/24316/497815/58942/29733/29272/89843/307562/291760/497770/24782/24948/309957/81574/24766/245956/293976/294961/681190/315509/58950/25195/29712/25560/315219/117018/252857/81672/298487/684516/56827/25470/361833/50563/64513/116600/304514/59266/54234/25054/25404/308572/29716/29659/25107/689560/64443,80
BP,GO:0072001,renal system development,169/5901,387/18112,2.6830344938284673e-6,6.673162395782426e-5,4.618975768124162e-5,85272/360272/315546/24650/50672/311182/306657/290905/313575/25236/25492/364786/85471/315196/25267/363071/298836/25640/117092/305999/84469/64468/311163/302946/25703/117279/311553/94203/246334/79225/155012/24706/289229/301004/117273/24205/89805/300455/171287/171356/113970/25317/24771/362515/287715/500562/84402/312495/289486/24499/116466/25690/311508/85435/362918/116548/114031/313564/306664/84580/84353/498328/85497/59328/24629/25216/140588/60584/502935/116557/25694/25473/499497/315039/363265/301285/295062/83727/24716/84426/117282/313228/24881/192172/316539/24705/58918/286994/154985/266759/305552/299802/298296/500485/360606/257649/25065/114634/25548/309888/299138/24224/24326/24225/307740/25240/25406/25495/25296/64547/60445/367100/100361376/50677/81516/25496/84046/498819/503000/305012/58946/361857/24628/307724/286758/78963/29492/312652/24592/361886/50554/308523/353252/290705/25587/364706/29216/365872/25698/494343/25252/89807/366542/29577/360665/246297/64043/89804/266603/25671/303185/363286/305081/298878/84010/310418/304947/311642/304729/25313/25494/155437/25273/29146/310467/116676/314787/300253/24521,169
BP,GO:0003012,muscle system process,193/5901,451/18112,2.780980631136814e-6,6.890768172865692e-5,4.769596381221587e-5,25722/65195/689890/50672/315611/367302/64353/24602/83516/294515/171043/24852/685867/303468/501099/25650/84351/29275/498440/313729/60395/50686/362867/25471/686019/58971/117279/25505/59108/192206/63883/298184/29148/288057/117028/25103/171104/683667/252942/29358/66026/56718/117273/64831/308709/114115/114553/362624/25537/29480/365652/25285/24482/29571/171115/25101/682930/170915/312896/54239/312981/29431/305987/171571/25399/140448/29209/192249/117558/24174/24316/25029/85497/24242/24244/50663/59328/363159/287462/296935/307562/291760/24583/363674/308899/81632/289734/170911/24782/155430/24959/681740/494021/25639/50662/499497/309957/297480/24413/81574/25342/361400/25668/362895/245956/24626/114593/309757/58853/25154/295929/29693/312299/24165/25608/681190/54240/58950/29712/191569/25560/286899/25614/29527/497757/117018/300838/24326/298696/94338/360618/83840/25368/29300/84023/114124/64030/64637/81516/293024/25496/353305/25625/171140/25470/29152/65032/81751/50563/24807/29316/25664/337868/64513/25592/499529/50554/308523/353256/89811/116600/299331/59266/691246/85385/313587/24693/25252/25404/29410/170851/84583/303200/58814/290533/246297/25566/291414/24585/24324/308572/24377/306327/29290/311642/24925/29716/29659/364674/25591/689560/24837/25238,193
BP,GO:1901379,regulation of potassium ion transmembrane transport,52/5901,93/18112,2.870036657687198e-6,7.084798356110983e-5,4.9038986297718573e-5,367302/24602/65023/260323/25751/25650/24803/29335/25177/81722/293860/25471/116477/29738/58971/63883/29753/117028/54348/307206/66026/24214/25327/29480/303803/287715/311171/29209/117023/259243/29272/59326/50557/317420/306811/681190/29712/307757/25560/29737/117018/296395/24511/361833/25592/691246/25252/25404/246153/316064/29716/24521,52
BP,GO:0002062,chondrocyte differentiation,64/5901,121/18112,2.9272277235293414e-6,7.199014151411153e-5,4.982955598498101e-5,24708/287357/314393/305848/291228/29227/314694/293165/282582/24831/29702/24706/81526/313860/81649/315478/116487/25523/114850/252835/367218/116466/25554/84353/25622/25483/315294/140588/299897/307271/50662/499497/315039/25546/680712/306009/81507/114593/298101/685072/294279/316327/81517/81518/287534/294809/94338/25296/81516/313997/25654/305104/315879/292999/24695/29345/81647/366542/140587/298878/29441/311642/304729/140590,64
BP,GO:0015837,amine transport,66/5901,126/18112,3.2089486091555245e-6,7.86252055128032e-5,5.442216111164172e-5,64440/80977/29219/116470/25075/363061/25369/29335/24410/25468/79212/24414/365228/25416/60568/81721/25590/252919/25549/287532/29480/25101/306285/25731/25398/25531/54239/24473/64519/25248/81648/60564/81632/25187/24413/25342/24494/25608/81657/25085/25298/81672/24805/24311/24415/63840/25017/83629/60565/24511/191595/29316/25569/25716/117559/289727/24693/84583/85268/66028/366274/29290/60582/29221/25107/25238,66
BP,GO:0048813,dendrite morphogenesis,93/5901,192/18112,3.3152376121565343e-6,8.085599115780713e-5,5.596624834150813e-5,83721/25595/64353/303599/117536/317235/289820/192352/287989/300759/83620/25696/310533/303222/306844/303259/84394/140908/83572/291209/29457/25537/280670/114850/25101/25398/117542/286928/54239/89816/361585/171086/56029/287110/303477/50557/29650/59312/79249/29751/81732/309957/309902/287545/84009/171574/297357/24408/246217/680835/24338/25400/304522/25261/316539/24718/83465/54323/362173/362876/500666/116554/25576/304883/292732/84016/25615/84685/58946/361555/171026/313633/116665/24511/26955/311462/316395/171116/116671/306183/140933/301309/363875/171119/29495/25671/296558/360406/24245/83527/306790/299799/116478,93
BP,GO:0001890,placenta development,95/5901,197/18112,3.32452944982032e-6,8.085599115780713e-5,5.596624834150813e-5,362736/85272/24483/24790/25242/24650/24392/25682/299210/316013/311622/114700/84584/315196/29417/367956/303068/83631/308913/29560/294503/83476/497991/25159/292721/24185/501097/81649/116590/287638/679028/311144/24817/360584/81504/287745/299979/498328/361388/688600/315907/116490/60584/65165/65164/155430/296201/689008/498309/367846/310638/680835/25271/308607/24165/304522/25608/79245/313929/29527/64371/59112/25026/113984/114487/78973/24329/311331/362842/316052/316214/60371/24646/29344/24628/314818/313876/25664/306459/29492/25325/360858/29452/66019/170851/316325/64529/29577/303617/170671/140590/498997/155437/245983/102553587,95
BP,GO:0045446,endothelial cell differentiation,63/5901,119/18112,3.3495719555406384e-6,8.116554690797186e-5,5.6180514145948636e-5,680616/50672/116479/310460/85251/29618/171337/84351/307618/24654/298184/310533/502886/308766/24874/305505/497987/25705/315655/25537/679028/65129/305679/369016/81521/499723/363630/25529/444983/84353/29733/317382/59326/155430/24404/287615/302495/313706/25261/24494/79558/24326/113984/498549/81743/25296/79210/25496/295347/25625/299284/24646/26955/689710/50554/24170/497811/84010/497979/140590/306792/155437/29146,63
BP,GO:0048880,sensory system development,200/5901,471/18112,3.442033097170769e-6,8.310051334598e-5,5.7519843621122466e-5,85272/54278/24790/314423/362182/24392/116667/25478/290905/314859/65037/85471/100125595/25267/363071/293649/64558/29475/116638/25062/501099/192183/116502/29560/81822/498918/78974/25703/300754/24831/312781/303021/497991/79225/155012/25385/64444/24706/684158/84394/363143/290986/24874/171068/24205/297893/296072/25705/314771/305850/171356/252920/363455/362817/287418/682930/25125/286928/689704/362329/305539/25690/308478/299979/365394/685579/84353/24419/304962/303965/363294/24629/288025/29609/316742/140588/60584/361410/311876/25473/85489/686117/315039/301285/171360/83727/313713/192223/314280/689008/246771/24716/364666/25744/84006/85250/367846/297386/303337/117282/171355/24338/361514/313662/25271/688394/313913/685072/24705/305552/25085/314221/245919/306451/313845/313757/24224/25509/24225/25240/306439/29616/24329/25609/25296/81760/311071/361930/25094/24516/84046/314850/304021/24628/313633/85257/290221/114208/301468/309626/317494/310392/307724/298504/29492/365564/366492/311332/306141/316259/24592/171116/309288/25426/290467/353252/114503/364706/64572/25054/25252/25550/680102/25241/314988/288821/64314/360665/25566/171119/500311/60446/266603/499929/365748/361112/361586/363286/306238/84010/310418/691517/315597/499593/304947/298566/25420/311486/312651/83584/60661/140590/307401/680149/29146/654495/116676/365901/314787/308406,200
BP,GO:0001654,eye development,197/5901,463/18112,3.4705828266789376e-6,8.330707362516088e-5,5.766281885049744e-5,85272/54278/24790/314423/362182/24392/116667/25478/290905/314859/65037/85471/100125595/25267/363071/293649/64558/29475/116638/25062/501099/192183/116502/29560/81822/498918/78974/25703/300754/24831/312781/303021/497991/79225/155012/25385/24706/684158/84394/363143/290986/24874/171068/24205/297893/296072/25705/314771/305850/171356/252920/363455/362817/287418/682930/25125/286928/689704/362329/305539/25690/308478/299979/365394/685579/84353/24419/304962/303965/363294/24629/288025/29609/316742/140588/60584/361410/311876/25473/85489/686117/315039/301285/171360/83727/313713/192223/314280/689008/246771/24716/364666/25744/84006/85250/367846/297386/303337/117282/171355/24338/361514/313662/25271/688394/313913/685072/24705/305552/25085/314221/245919/306451/313845/313757/24224/25509/24225/25240/306439/29616/24329/25609/25296/81760/311071/361930/25094/24516/84046/314850/304021/24628/313633/85257/290221/114208/301468/309626/317494/310392/307724/298504/29492/365564/366492/311332/306141/316259/24592/171116/309288/25426/290467/353252/364706/64572/25054/25252/25550/680102/25241/314988/288821/64314/360665/25566/171119/500311/60446/266603/499929/365748/361112/361586/363286/306238/84010/310418/691517/315597/499593/304947/25420/311486/312651/83584/60661/140590/307401/680149/29146/654495/116676/365901/314787/308406,197
BP,GO:0043401,steroid hormone mediated signaling pathway,68/5901,131/18112,3.4758678875617113e-6,8.330707362516088e-5,5.766281885049744e-5,287422/85272/246047/316275/363026/299210/313575/301513/84584/117107/296083/170917/100362634/305999/294503/117560/497991/246334/171104/64444/64202/361103/117273/83805/297893/24482/29657/303016/313615/84402/170915/29431/25149/361585/365797/60447/297480/361151/24413/114520/287765/309757/25154/171355/25271/293701/65179/25576/24225/79128/260321/25296/100361376/293024/360801/54299/312440/683626/25344/291841/25054/170816/25735/58850/140926/29511/25591/83724,68
BP,GO:0030336,negative regulation of cell migration,136/5901,302/18112,3.628408963214448e-6,8.658611070139808e-5,5.99324763081809e-5,170819/360272/360459/93667/305471/24392/25367/25682/78969/81531/83516/294515/114514/311384/24934/501099/306934/296374/366980/294503/81722/64468/304913/24654/171357/64357/29279/64373/314903/116680/171104/24185/297822/64202/361568/25112/81526/300721/117273/64457/502020/89805/260326/296072/24214/679028/25285/498003/113970/63995/287537/362814/360797/84402/25125/685611/24484/305795/29645/24316/114492/84580/24560/498596/50557/313216/302396/307449/29751/245921/314814/499497/361596/81507/25147/84426/303634/64021/361749/362317/302495/305332/24165/298006/316539/50594/314824/25195/366733/25614/500287/24224/113984/686611/29616/24596/25495/298487/89808/192126/84023/25094/25496/58946/312566/24628/312279/114300/26955/25664/311332/690538/306096/24592/25426/304514/501841/29386/494345/494343/298643/363875/313488/246297/170520/25735/303185/58834/29290/60582/312670/29511/362578/29146/117183/314397,136
