ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:1902510,regulation of apoptotic DNA fragmentation,3/1145,13/18112,0.044735561677594744,0.16876846725153677,0.12875568109115193,24498/78963/24484,3
GO:1903025,regulation of RNA polymerase II regulatory region sequence-specific DNA binding,3/1145,13/18112,0.044735561677594744,0.16876846725153677,0.12875568109115193,306764/59112/295357,3
GO:1903651,positive regulation of cytoplasmic transport,3/1145,13/18112,0.044735561677594744,0.16876846725153677,0.12875568109115193,29386/25595/315655,3
GO:2000253,positive regulation of feeding behavior,3/1145,13/18112,0.044735561677594744,0.16876846725153677,0.12875568109115193,24604/56718/29335,3
GO:0050863,regulation of T cell activation,30/1145,343/18112,0.04488150795080325,0.1692091137417946,0.1290918560881614,100361294/287287/499285/24493/29434/290549/287673/300649/353227/24498/64019/289026/29577/117273/85384/499745/64513/293135/85471/361103/361391/312478/24483/24514/63835/311567/500616/25406/84353/305549,30
GO:0071548,response to dexamethasone,12/1145,110/18112,0.045063212472477104,0.16978391409163016,0.1295303788272712,24413/313262/24176/24498/24323/171043/25149/24813/29152/24888/24514/24592,12
GO:1902107,positive regulation of leukocyte differentiation,18/1145,185/18112,0.04544763867945639,0.17101036304142828,0.13046605284521098,287287/499285/29434/25325/313922/353227/24498/78969/289733/301088/289026/117273/291567/85471/361103/361391/24708/500616,18
GO:1903708,positive regulation of hemopoiesis,18/1145,185/18112,0.04544763867945639,0.17101036304142828,0.13046605284521098,287287/499285/29434/25325/313922/353227/24498/78969/289733/301088/289026/117273/291567/85471/361103/361391/24708/500616,18
GO:0007584,response to nutrient,28/1145,317/18112,0.04627384337888049,0.173656789287648,0.13248504619947113,499497/287287/29237/81660/312781/24493/25675/29573/266770/24954/79238/24225/310552/25696/494445/64469/300339/64513/313210/56718/140447/25248/78963/312670/64045/313929/25406/25341,28
GO:0002687,positive regulation of leukocyte migration,16/1145,160/18112,0.046329940291278814,0.173656789287648,0.13248504619947113,287287/499285/24493/64566/290549/29681/287673/24323/301088/445442/117273/64513/29152/116590/54226/116477,16
GO:1905330,regulation of morphogenesis of an epithelium,9/1145,75/18112,0.046341016533693956,0.173656789287648,0.13248504619947113,286994/364952/64566/25273/294809/140586/85471/297480/84353,9
GO:0050867,positive regulation of cell activation,33/1145,385/18112,0.04666451135320823,0.173656789287648,0.13248504619947113,499497/116553/100361294/287287/303348/499285/24493/29434/64566/290549/25325/25172/287673/84477/25273/353227/24498/363229/289733/289026/445442/29577/117273/691992/85471/361103/24628/361391/24483/295378/24514/500616/305549,33
GO:0002043,blood vessel endothelial cell proliferation involved in sprouting angiogenesis,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,680616/311332/445442/499745,4
GO:0002327,immature B cell differentiation,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,361712/100362347/64030/297480,4
GO:0006622,protein targeting to lysosome,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,362865/64088/499508/24944,4
GO:0014874,response to stimulus involved in regulation of muscle adaptation,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,25600/171043/25665/83516,4
GO:0021516,dorsal spinal cord development,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,311876/24881/362051/114502,4
GO:0035461,vitamin transmembrane transport,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,289175/315023/116721/50622,4
GO:0042438,melanin biosynthetic process,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,64566/83823/290537/287478,4
GO:0046716,muscle cell cellular homeostasis,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,24498/29152/24205/24944,4
GO:0048148,behavioral response to cocaine,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,24225/29547/29219/29335,4
GO:0048339,paraxial mesoderm development,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,64566/114125/292085/81507,4
GO:0072520,seminiferous tubule development,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,246284/305840/114210/50554,4
GO:1902236,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,310738/361712/24888/171116,4
GO:1904754,positive regulation of vascular associated smooth muscle cell migration,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,25273/29431/116548/24628,4
GO:2000114,regulation of establishment of cell polarity,4/1145,22/18112,0.046689329672411045,0.173656789287648,0.13248504619947113,310131/360921/85471/171337,4
GO:0002221,pattern recognition receptor signaling pathway,17/1145,173/18112,0.04702507411071221,0.17425578793691174,0.13294203013915273,298874/286994/362609/690005/308003/64023/29681/360668/25493/307774/290537/362615/192256/54226/683206/291100/305549,17
GO:1902904,negative regulation of supramolecular fiber organization,17/1145,173/18112,0.04702507411071221,0.17425578793691174,0.13294203013915273,286993/306941/116667/301709/25595/58814/58834/114514/315655/300838/308516/24205/29153/360459/29219/311349/50554,17
GO:0045022,early endosome to late endosome transport,6/1145,42/18112,0.04710627605191106,0.17425578793691174,0.13294203013915273,64088/306548/360468/315655/116590/293343,6
GO:0046320,regulation of fatty acid oxidation,6/1145,42/18112,0.04710627605191106,0.17425578793691174,0.13294203013915273,85489/56718/140586/25248/252900/83516,6
GO:0048873,homeostasis of number of cells within a tissue,6/1145,42/18112,0.04710627605191106,0.17425578793691174,0.13294203013915273,25172/25273/314981/315606/140586/24525,6
GO:0060351,cartilage development involved in endochondral bone morphogenesis,6/1145,42/18112,0.04710627605191106,0.17425578793691174,0.13294203013915273,298101/500485/445442/81647/25235/140586,6
GO:0072538,T-helper 17 type immune response,6/1145,42/18112,0.04710627605191106,0.17425578793691174,0.13294203013915273,287287/300807/24498/312478/25125/291100,6
GO:0110110,positive regulation of animal organ morphogenesis,6/1145,42/18112,0.04710627605191106,0.17425578793691174,0.13294203013915273,314850/64566/24323/140586/85471/84353,6
GO:0007015,actin filament organization,38/1145,454/18112,0.04712049381001575,0.17425578793691174,0.13294203013915273,81732/84006/310131/306941/192154/116667/85246/301709/25261/58814/60445/501841/360468/307016/58834/304883/114514/315655/287418/117273/64513/56718/300838/308516/361041/79249/29431/291567/360921/290212/29153/314654/25418/25537/79121/308666/680259/499156,38
GO:0097696,receptor signaling pathway via STAT,18/1145,186/18112,0.04747728937800206,0.17512092102376328,0.1336020515379727,24684/116553/100361294/287287/298210/25325/497961/24498/171406/266729/29577/25235/304091/64030/24514/362831/25125/500616,18
GO:0032418,lysosome localization,10/1145,87/18112,0.047505244680059795,0.17512092102376328,0.1336020515379727,116553/287287/29434/25172/84477/289733/170845/117548/64030/64630,10
GO:0043954,cellular component maintenance,10/1145,87/18112,0.047505244680059795,0.17512092102376328,0.1336020515379727,360606/24954/296374/65040/24410/304883/499947/363058/79121/54226,10
GO:0046785,microtubule polymerization,10/1145,87/18112,0.047505244680059795,0.17512092102376328,0.1336020515379727,29386/25595/305310/170845/116554/308663/114514/29431/24205/29219,10
GO:1990849,vacuolar localization,10/1145,87/18112,0.047505244680059795,0.17512092102376328,0.1336020515379727,116553/287287/29434/25172/84477/289733/170845/117548/64030/64630,10
GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",8/1145,64/18112,0.04772373672339219,0.1756880564134884,0.1340347265783054,362551/298992/29428/494445/300996/312510/282635/499020,8
GO:1902750,negative regulation of cell cycle G2/M phase transition,8/1145,64/18112,0.04772373672339219,0.1756880564134884,0.1340347265783054,286993/170933/361195/308896/298534/288257/316794/314949,8
GO:0002286,T cell activation involved in immune response,12/1145,111/18112,0.0477498713435213,0.1756880564134884,0.1340347265783054,287287/298210/60445/300807/24498/56718/85471/312478/297480/25125/291100/500616,12
GO:0035335,peptidyl-tyrosine dephosphorylation,11/1145,99/18112,0.04790200873236123,0.17591338564205522,0.13420663320734785,312634/294508/117255/300980/25167/361195/114767/297682/116680/60587/293847,11
GO:0046677,response to antibiotic,11/1145,99/18112,0.04790200873236123,0.17591338564205522,0.13420663320734785,499497/312299/25645/114208/81732/25261/25325/24498/24410/29628/24514,11
GO:0046888,negative regulation of hormone secretion,11/1145,99/18112,0.04790200873236123,0.17591338564205522,0.13420663320734785,25675/245921/299691/24498/24323/170917/24604/29358/81742/29335/24484,11
GO:0002762,negative regulation of myeloid leukocyte differentiation,7/1145,53/18112,0.048205186812304616,0.17658000923169756,0.13471520910255874,287287/78969/315159/689984/24592/25341/84353,7
GO:0045124,regulation of bone resorption,7/1145,53/18112,0.048205186812304616,0.17658000923169756,0.13471520910255874,312781/499285/24498/291567/689984/24592/25341,7
GO:0045687,positive regulation of glial cell differentiation,7/1145,53/18112,0.048205186812304616,0.17658000923169756,0.13471520910255874,81732/311331/25167/29577/309095/56718/499022,7
GO:0048806,genitalia development,7/1145,53/18112,0.048205186812304616,0.17658000923169756,0.13471520910255874,286994/312781/64566/84584/498819/25149/84353,7
GO:0031100,animal organ regeneration,16/1145,161/18112,0.048560160813147575,0.17704093534954116,0.13506685569390453,312299/503018/24638/24176/689890/24954/25325/25172/29146/24498/24881/25493/116680/116549/25151/25048,16
GO:0031960,response to corticosteroid,29/1145,332/18112,0.048608962997061675,0.17704093534954116,0.13506685569390453,24638/24413/50663/313262/24176/310738/64566/24954/25697/25325/24498/25569/24323/79558/24410/117273/171043/25235/25549/25149/24813/29152/291567/116680/24525/24888/303016/24514/24592,29
GO:0002544,chronic inflammatory response,5/1145,32/18112,0.0486359441754251,0.17704093534954116,0.13506685569390453,287287/25325/24225/445442/683206,5
GO:0002834,regulation of response to tumor cell,5/1145,32/18112,0.0486359441754251,0.17704093534954116,0.13506685569390453,24242/24244/50663/300649/307390,5
GO:0032770,positive regulation of monooxygenase activity,5/1145,32/18112,0.0486359441754251,0.17704093534954116,0.13506685569390453,24242/24244/50663/24525/25339,5
GO:0050951,sensory perception of temperature stimulus,5/1145,32/18112,0.0486359441754251,0.17704093534954116,0.13506685569390453,294318/688699/64513/309135/29335,5
GO:0060074,synapse maturation,5/1145,32/18112,0.0486359441754251,0.17704093534954116,0.13506685569390453,25492/60391/304883/287418/304554,5
GO:0060390,regulation of SMAD protein signal transduction,5/1145,32/18112,0.0486359441754251,0.17704093534954116,0.13506685569390453,170842/498642/24514/50554/81507,5
GO:0061036,positive regulation of cartilage development,5/1145,32/18112,0.0486359441754251,0.17704093534954116,0.13506685569390453,64566/24831/353227/680712/140586,5
GO:0071763,nuclear membrane organization,5/1145,32/18112,0.0486359441754251,0.17704093534954116,0.13506685569390453,83572/679504/170845/362700/25359,5
GO:0006029,proteoglycan metabolic process,9/1145,76/18112,0.049749493390750785,0.18080569664443202,0.13793904155044148,306404/498392/25654/114002/294809/293722/295430/302489/84353,9
GO:2000756,regulation of peptidyl-lysine acetylation,9/1145,76/18112,0.049749493390750785,0.18080569664443202,0.13793904155044148,25336/85489/315606/361825/297514/85471/54226/29219/50554,9
GO:0031334,positive regulation of protein-containing complex assembly,20/1145,213/18112,0.04976360717151264,0.18080569664443202,0.13793904155044148,81732/29386/499360/310131/306941/116667/305310/116554/100362347/300339/117273/313210/56718/29431/116548/306665/24205/171337/79121/29219,20
GO:0048285,organelle fission,41/1145,498/18112,0.05017948978396537,0.1822027002412151,0.1390048339494594,89868/58964/81732/24493/499360/498709/64566/24654/299957/24954/295107/501841/315034/24323/293056/246284/291659/170845/315141/361195/114514/117273/313554/287634/680155/311336/24205/368002/362485/362700/310658/24628/116633/24483/303745/305816/83516/24708/315330/314949/297783,41
GO:2001020,regulation of response to DNA damage stimulus,24/1145,266/18112,0.050361367175487955,0.18274881113805191,0.1394214691279298,360993/114208/303348/297486/316440/362981/499360/299810/310552/299691/65045/116490/85489/308896/100362678/24888/310658/303745/306007/78973/316794/60430/296072/25406,24
GO:0032760,positive regulation of tumor necrosis factor production,12/1145,112/18112,0.0505443607407112,0.18329828760810069,0.13984067194642344,24493/29434/64566/290549/24498/85489/445442/83425/54226/24514/25125/296380,12
GO:0040014,regulation of multicellular organism growth,10/1145,88/18112,0.0506974463734404,0.18350958456620634,0.140001873171963,25645/24176/25273/29358/25235/24925/24483/54226/83526/25125,10
GO:0045665,negative regulation of neuron differentiation,10/1145,88/18112,0.0506974463734404,0.18350958456620634,0.140001873171963,304947/29146/29577/84010/117273/78974/289201/140586/305468/54226,10
GO:0048644,muscle organ morphogenesis,10/1145,88/18112,0.0506974463734404,0.18350958456620634,0.140001873171963,314930/312781/25654/64566/59112/311332/25639/679028/50554/81507,10
GO:0032944,regulation of mononuclear cell proliferation,23/1145,253/18112,0.05085541830690873,0.18396670323359007,0.14035061500932738,499497/116553/100361294/287287/303348/24493/290549/25325/300649/24498/363229/29577/85384/64513/293135/24483/295378/24514/63835/311567/25406/84353/305549,23
GO:0010389,regulation of G2/M transition of mitotic cell cycle,11/1145,100/18112,0.05088870997554363,0.18397250941345347,0.14035504462023177,286993/304947/29386/170933/361195/308896/298534/288257/54226/316794/314949,11
GO:0003014,renal system process,14/1145,137/18112,0.05136486013200832,0.18546292159604497,0.14149209965664508,25154/24176/360606/360468/24323/303504/117273/25694/308516/116548/24925/25339/24628/301285,14
GO:0032874,positive regulation of stress-activated MAPK cascade,14/1145,137/18112,0.05136486013200832,0.18546292159604497,0.14149209965664508,286993/24493/29434/25675/116667/64566/24654/301346/315907/192256/54226/303604/312927/29335,14
GO:0033692,cellular polysaccharide biosynthetic process,8/1145,65/18112,0.05154099631986096,0.18576989154760268,0.14172629106592313,24954/114002/316583/305571/295430/56718/25694/24483,8
GO:0060443,mammary gland morphogenesis,8/1145,65/18112,0.05154099631986096,0.18576989154760268,0.14172629106592313,24413/25154/312781/64566/84584/114523/29153/114502,8
