ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0050817,coagulation,118/8652,198/18112,5.162893758047274e-4,0.003920832075795211,0.002439334558399831,116479/364206/60327/25673/65037/25267/501099/314641/81822/293860/25505/308444/24936/685269/155012/58935/364403/309004/295293/24946/29276/361069/85420/305679/406865/304555/24499/301261/313494/29645/24174/25584/83580/64519/81632/25651/84349/89808/260320/309446/79224/308598/294449/316014/445442/303634/304091/287876/29436/25232/313633/286926/25099/25661/94195/295500/25404/310392/171048/303181/170538/54320/24617/501203/295703/24471/25087/290757/24628/361969/25735/24929/64467/305081/116677/680476/315272/315191/316736/116669/29499/306283/29251/81751/29184/24176/29636/24653/24498/287774/286906/24816/296313/29192/114638/81750/192239/296354/362248/309186/56611/117512/287527/25172/691992/24514/25048/302499/315579/287454/114095/24175/64803/29366/361412/25439/84492/361228,118
BP,GO:0014902,myotube differentiation,85/8652,137/18112,5.213848712610612e-4,0.003943887254884828,0.0024536782726972592,29602/64204/304581/29204/306934/81707/64665/117279/24936/29148/297333/24660/81526/56718/81649/289754/114115/361065/362624/24482/682930/312495/361618/84580/366360/315294/311658/81735/497078/308468/362895/59329/313757/25496/311055/299138/24404/24881/499497/306600/679712/25546/361527/361400/300474/304135/680115/24224/24225/114634/25107/117041/337868/362931/316573/301309/25714/363425/24511/303101/690139/29154/81812/50938/29499/361512/114207/140926/25273/25334/245920/293692/246297/64563/25621/24553/25084/287287/310674/300724/24506/299766/500267/360737/117505,85
BP,GO:0030010,establishment of cell polarity,91/8652,148/18112,5.228596860693852e-4,0.003943887254884828,0.0024536782726972592,360570/312563/300289/24650/29424/24392/25595/301455/171337/85471/306934/307618/140581/24855/79225/117273/297176/83572/50646/367171/296179/306594/114850/362814/312495/81521/29431/83836/60328/680531/79121/78961/502935/116557/309451/29456/252858/303037/312915/360921/361450/24338/362317/84006/310131/293166/25509/65157/171296/306141/300649/499073/299909/299331/170845/116691/308870/315509/305552/306576/305012/298006/361857/83462/24511/307128/689074/296654/308003/252918/29499/296272/314249/155437/54265/309429/313388/309170/687536/192276/64566/29577/81730/304825/81918/314621/298850/24559/363662/83720/300067,91
BP,GO:0006821,chloride transport,69/8652,108/18112,5.23088704838521e-4,0.003943887254884828,0.0024536782726972592,311287/25456/84360/170927/79212/308069/299714/29501/29707/25523/29233/29694/94272/309135/691209/29440/287715/24247/64076/192675/266733/24397/311846/308016/81658/171373/83629/291555/24947/29705/304315/499474/25749/29709/24418/292597/362052/24922/25450/60586/63843/140675/29708/25065/308637/192258/366909/29695/117264/315272/79430/301010/295586/65187/301111/83718/140674/171443/25550/100361584/246302/315311/54231/24686/293735/29483/304784/25688/54300,69
BP,GO:0021903,rostrocaudal neural tube patterning,13/8652,14/18112,5.232541501337876e-4,0.003943887254884828,0.0024536782726972592,84354/312781/307151/114500/24881/25509/64628/302526/304495/29499/29577/29349/312936,13
BP,GO:0090178,regulation of establishment of planar polarity involved in neural tube closure,13/8652,14/18112,5.232541501337876e-4,0.003943887254884828,0.0024536782726972592,83721/312781/289229/84402/309377/64512/58868/300128/303811/295461/64566/310552/298555,13
BP,GO:0071706,tumor necrosis factor superfamily cytokine production,111/8652,185/18112,5.242350032650921e-4,0.003943887254884828,0.0024536782726972592,499342/102552838/29434/113955/63868/313729/81722/83476/291912/308444/361794/60568/301291/58935/64444/304019/116465/690899/308589/297893/296380/24482/65210/500133/24539/25125/289014/29645/25622/317382/60351/25528/24493/301289/288105/192281/24796/25608/89808/84023/63849/85489/297480/299284/361749/683206/680611/445442/309757/304859/25513/84022/313633/24426/155140/89807/291171/313587/317578/25325/24705/363328/311184/311430/500790/338457/287722/54226/24471/60350/24699/25625/24854/680127/305081/314870/691533/117029/116633/290549/301059/79245/316327/29184/24176/24498/29215/286900/296321/171056/362491/29192/25302/25542/494202/679957/287287/499285/64566/83425/24514/66021/300160/301034/499801/362431/59301/84577/288378/292594/29318,111
BP,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,111/8652,185/18112,5.242350032650921e-4,0.003943887254884828,0.0024536782726972592,499342/102552838/29434/113955/63868/313729/81722/83476/291912/308444/361794/60568/301291/58935/64444/304019/116465/690899/308589/297893/296380/24482/65210/500133/24539/25125/289014/29645/25622/317382/60351/25528/24493/301289/288105/192281/24796/25608/89808/84023/63849/85489/297480/299284/361749/683206/680611/445442/309757/304859/25513/84022/313633/24426/155140/89807/291171/313587/317578/25325/24705/363328/311184/311430/500790/338457/287722/54226/24471/60350/24699/25625/24854/680127/305081/314870/691533/117029/116633/290549/301059/79245/316327/29184/24176/24498/29215/286900/296321/171056/362491/29192/25302/25542/494202/679957/287287/499285/64566/83425/24514/66021/300160/301034/499801/362431/59301/84577/288378/292594/29318,111
BP,GO:0043487,regulation of RNA stability,104/8652,172/18112,5.246975778785779e-4,0.003943887254884828,0.0024536782726972592,192178/689890/307745/311786/364834/360760/684558/308473/399489/298765/303158/361182/296467/303193/313591/361109/56718/64510/313053/25537/363133/266600/363854/289014/361736/81825/260416/303477/311909/298874/361927/319110/29619/170842/24948/291905/306672/499022/287433/303774/360917/299284/300870/116506/313019/291604/310395/362609/305035/304859/679712/295428/117180/100364335/308266/303250/25383/310461/366017/361920/29344/291841/305826/313481/680486/313587/303572/171350/170944/679841/408200/361857/307070/680127/367307/690139/288909/117017/302368/296741/301059/290046/116655/308441/305468/295050/361191/287249/365213/310756/266605/79256/363984/316098/298510/684173/500538/299347/192359/360992/294975/361035/290946/25498,104
BP,GO:0045834,positive regulation of lipid metabolic process,104/8652,172/18112,5.246975778785779e-4,0.003943887254884828,0.0024536782726972592,24483/289733/25682/83516/60589/59319/25267/245977/59295/83476/291912/300664/116486/304785/305150/24185/287447/56718/83805/308589/50646/252917/24482/25317/301024/305795/94172/498795/679692/24629/60351/24493/64152/363131/288105/94338/79128/293615/291914/85489/81821/362453/404280/84426/309757/58853/25187/679869/25107/84022/29316/25664/298504/29653/295378/353252/170538/171078/54226/315673/29527/298006/24628/25735/89804/363521/25073/300095/29154/58813/24179/25467/29290/29251/84497/24494/29184/24653/287774/24835/29441/140638/25447/25104/25757/304539/361676/252916/25621/252900/57300/24506/29595/25541/94340/298203/59323/25380/24180/292156/25428/116700/79113/363875,104
BP,GO:1903828,negative regulation of protein localization,135/8652,230/18112,5.299324996225896e-4,0.003978709119325511,0.002475342596921307,362736/64440/25183/85428/25673/25479/29477/306934/294331/84469/360904/303476/310677/25471/316516/24414/116666/301363/140908/81526/313860/25196/297893/367242/296179/64194/25537/297758/361089/361069/65190/363067/84402/89816/314623/114906/312502/56029/25622/365797/300656/24560/680531/25152/300514/29180/64152/303356/79121/81735/245921/362891/79128/287931/246296/362246/114124/83727/362325/305922/310698/499157/100910823/54241/361601/81742/309757/303008/684097/361596/26295/140594/307505/361094/25675/84022/266709/360823/89807/360937/294680/114089/498650/24592/363478/24258/300768/83502/54226/58950/685258/25601/307128/289949/25735/24929/361167/94193/24888/291553/83618/25467/114211/293645/24494/29184/25514/288444/363112/304539/303185/64534/291609/287871/289357/287533/316023/365468/311349/29384/29662/64557/24506/300160/59301/365528/84020/25439/315665/361228/100196907/290646/291245/25380/292594,135
BP,GO:0043507,positive regulation of JUN kinase activity,37/8652,52/18112,5.316126673637913e-4,0.0039867932954285685,0.002480372144161067,311786/116667/309168/308463/64558/81722/140898/289229/246174/50646/29431/245903/365037/304530/311071/192126/363913/303823/24323/25579/363855/316539/338457/25047/309653/24697/303811/302983/363520/365057/24494/24835/60582/365363/64566/293897/308106,37
BP,GO:0035023,regulation of Rho protein signal transduction,60/8652,92/18112,5.415254694323326e-4,0.004056529225101385,0.0025237581550701257,116479/84014/306934/314904/64665/287543/260326/307098/361674/303836/367085/317219/293497/767613/24629/302373/24596/360606/100361376/293024/313210/83501/58834/690538/305675/312113/361503/304883/302378/292912/499672/58946/116744/689710/367315/361314/291713/24511/311860/498130/113912/116677/306400/306618/308408/29636/291974/309429/29332/360678/303185/499518/500943/679957/24553/362456/25439/494521/29412/117020,60
BP,GO:2000112,regulation of cellular macromolecule biosynthetic process,262/8652,474/18112,5.433091998765168e-4,0.004065281861363699,0.002529203582902543,313594/257647/287422/29602/24483/192178/301575/307745/294515/299210/364834/360949/360760/303010/301513/684558/315217/685474/297911/498407/297417/80846/311562/25630/361439/308473/316369/361696/287986/287523/294754/24654/24383/689995/29681/298765/29702/497198/84427/303158/296467/117268/24185/64202/500526/361109/56718/312510/117273/64831/116590/287673/313053/50646/25537/365948/24954/25285/24482/688673/690345/500562/24312/315170/170915/315731/362164/315713/313449/363854/364900/84353/361736/81825/303477/312927/474154/311909/64152/65165/361927/319110/100910299/310261/116509/84430/317218/25096/679068/29619/300944/83840/170842/24948/291905/306672/60445/63840/296751/499157/499022/293056/287433/296115/500262/303774/360917/361749/499191/312915/498416/680611/313019/309513/686779/445442/84472/293408/65050/291604/310395/313339/362609/304859/25271/259170/288778/679869/295428/117180/100364335/24668/81768/308266/170928/316021/310348/303250/192280/58965/24224/362173/310461/311257/64169/24418/94195/366017/361920/29344/291841/305826/313481/680486/313587/360720/690632/315000/502531/114089/64513/25433/24705/25592/25426/315939/171350/361309/360645/317646/54226/294328/306011/313867/679841/298006/100360412/408200/293023/50655/81763/307070/304799/360663/315141/300240/367307/690139/500956/288909/298575/117017/361196/154968/80881/25467/691447/306722/363912/295394/170921/309459/29184/24498/298075/306000/24835/312490/85493/360748/114488/301617/298595/308441/305468/295050/287249/681429/365213/81772/290645/310756/29261/266605/60421/291571/366251/287533/79256/25172/171439/362416/316098/308666/287359/290364/288595/24506/288306/24883/315550/500538/361338/689116/360992/84583/25670/306197/300955/362191/81725/294975/100196907/170588/361035/290946/304862/290553/288227/25498/287702/502317,262
BP,GO:0001657,ureteric bud development,70/8652,110/18112,5.648656276150096e-4,0.004221795476982317,0.0026265780850638393,85272/360272/25236/85471/25640/84469/94203/24706/300455/171356/25317/24771/84402/116466/311508/85435/306664/84353/498328/59328/25216/140588/502935/116557/25495/25296/367100/81516/498819/503000/299138/308523/24881/84426/24716/24224/24225/307740/114634/25406/50554/24577/364706/25252/366542/286994/24705/79114/500485/309888/305012/25671/304947/494343/298878/24179/25022/29499/29373/155437/29215/81638/25273/302993/29577/140586/365468/24883/29349/24180,70
BP,GO:0055067,monovalent inorganic cation homeostasis,99/8652,163/18112,5.665115188752249e-4,0.004229312548258318,0.002631254809643477,50672/81530/293048/688993/307429/25650/25369/25122/295217/25108/288995/303504/308069/297932/295645/25385/117596/363115/192215/116590/29501/25611/24214/25706/309665/691209/315668/29440/289596/29719/171374/361585/29757/266733/24785/29411/29180/24493/64152/24782/171373/84023/83629/29718/24807/302863/24323/297386/65207/301285/117018/24224/24326/25107/83731/25470/286758/302526/304485/306128/296279/83615/25065/311215/81641/361875/24842/24179/29290/25571/301010/364137/25353/24768/315190/25390/252916/24267/289046/83718/171443/60414/312132/315311/300160/289237/54231/501570/29483/84020/304784/311651/313790/681325/305623/24180/24211/24310/54300,99
BP,GO:0048332,mesoderm morphogenesis,52/8652,78/18112,5.727294212438716e-4,0.004266091641666584,0.002654136818319965,85272/29424/24392/316013/364786/501099/294503/308766/171356/24817/363630/24882/363294/116490/502935/360606/25495/25296/59112/316052/25725/353305/140590/58853/680712/25744/81507/79558/292804/364706/312451/366542/293046/366492/303181/79114/25671/24511/311215/361653/25022/170921/414065/161452/362065/687536/64566/310552/58823/293897/294562/25724,52
BP,GO:0051145,smooth muscle cell differentiation,52/8652,78/18112,5.727294212438716e-4,0.004266091641666584,0.002654136818319965,50672/364786/315196/501099/155012/171104/308766/300772/25705/84353/311658/307305/155430/81737/293677/25296/315151/25026/29300/64030/25496/353305/29386/308523/361745/499497/680229/100362678/59325/84426/309757/305391/361400/79558/289521/24326/114634/302415/24962/497010/64031/24628/83518/24179/25022/29499/155437/246297/687536/29577/140586/315870,52
BP,GO:0099509,regulation of presynaptic cytosolic calcium ion concentration,21/8652,26/18112,5.775893761270714e-4,0.004297447081161668,0.0026736445160931888,65153/25075/25505/117059/140908/287609/114115/25398/58942/25248/29597/257648/65198/54234/116600/63843/29716/266806/306942/24215/29290,21
BP,GO:0030865,cortical cytoskeleton organization,41/8652,59/18112,5.961825600361837e-4,0.004425818173212433,0.0027535102270151357,85428/364206/64204/84351/361921/309922/64373/64202/66026/140908/117273/309557/295588/83572/25537/316521/313494/79121/315348/59317/309722/360950/64551/362993/499797/498549/501083/25252/306004/308875/295342/361512/54265/116647/24835/293660/58823/362012/85332/363875/315298,41
BP,GO:1904591,positive regulation of protein import,41/8652,59/18112,5.961825600361837e-4,0.004425818173212433,0.0027535102270151357,293860/64468/361921/29644/171104/140898/81649/116590/289754/85420/170915/84509/140588/291981/25608/288077/25513/313587/299331/170538/311430/83502/54226/29527/25625/315732/171026/89804/29499/29741/81679/24498/307410/306182/116655/25273/308868/497672/29192/24514/304862,41
BP,GO:0021549,cerebellum development,94/8652,154/18112,6.083693429917464e-4,0.004511219134844521,0.0028066421931393112,310820/79216/83516/363062/64619/301346/64558/308473/289201/312781/300807/81524/308453/140908/290986/300674/291709/25327/24954/114850/266729/25398/171044/29431/25524/315609/60391/25149/25529/25622/498922/304554/81632/245921/114500/246274/117258/54276/313929/54299/29386/29458/24881/117282/312299/192247/57301/29680/25509/304883/25617/364706/116665/116744/24922/288663/307724/315771/116671/24264/83724/81517/83526/26956/311860/25665/24183/24842/288259/24215/117034/312647/84010/499425/308988/360849/290426/170851/304729/25273/313255/300186/305066/29593/29192/311166/683470/79256/311349/295654/29366/24250/360243/360630,94
BP,GO:0048841,regulation of axon extension involved in axon guidance,26/8652,34/18112,6.096912927636581e-4,0.0045159533310420285,0.002809587559879732,361764/311384/301346/65047/303901/290562/296789/84609/361324/24882/29751/312213/140590/296787/293042/303181/363142/315996/171119/306790/29744/114029/309280/310630/64566/246262,26
